text	label
卵巢癌@在一项随机研究中，晚期卵巢癌患者在完成初始以铂类药物为基础的化疗后，接受培唑帕尼维持治疗，研究者发现患者的无进展生存期延长 5.6 个月（17.9 个月 vs 12.3 个月）。	"（卵巢癌，""药物治疗""，培唑帕尼）"
维生素A缺乏症是一种因体内维生素A缺乏引起的疾病，常伴随蛋白质-能量营养不良。	"（维生素A缺乏症，""病因""，体内维生素A缺乏）"
非ST段抬高型心肌梗死@虽然钙通道阻滞剂经常使用，但是有高质量的证据表明，在降低不稳定型心绞痛患者的死亡率或心肌梗死率方面，其效果并不优于对照。	"（不稳定型心绞痛，""药物治疗""，钙通道阻滞剂），（心肌梗死，“药物治疗”，钙通道阻滞剂）"
因而NTDs的发生是多基因遗传所致，至于遗传因素对于NTDs发生有多大作用，则尚未定论。	"（NTDs，""病因""，多基因遗传）"
食物中毒@## 并发症 ### 查看全部   并发症 table 并发症 | 时间表 | 可能性 ---|---|--- ### 肉毒中毒导致的呼吸衰竭和/或麻痹 | 短期 | 高 如果不立即应用抗毒素，随后可发生呼吸衰竭、麻痹甚至死亡。	"（食物中毒，""药物治疗""，抗毒素）"
广泛性焦虑障碍@成年患者（孕妇除外） – 附加 –   自助 针对经选择患者组部分患者的治疗推荐 还可选用自助治疗。广泛性焦虑障碍@通过汇集研究结果发现这类治疗比仅列在等待清单中或安慰剂组有更明显的疗效。	"（广泛性焦虑障碍，""药物治疗""，安慰剂）"
麻风病@### 单剂化疗 ROM（利福平、氧氟沙星和米诺环素）单剂化疗已在单处病损少菌型麻风患者中取得了很有前景的初步结果。	"（少菌型麻风，""药物治疗""，ROM），（少菌型麻风，“药物治疗”，利福平），（少菌型麻风，“药物治疗”，氧氟沙星），（少菌型麻风，“药物治疗”，米诺环素）"
消化性溃疡病@虽然大多数的临床医生会使用一种PPI，但最好的治疗方案和周期是不确定的。	"（消化性溃疡病，""药物治疗""，PPI）"
图12-2 Bartter综合征的诊断步骤 【鉴别诊断】 1.原发性醛固酮增多症 可出现低血钾和高醛固酮血症，但有高血压和低肾素血症，对血管紧张素反应敏感。 3.前列腺素合成酶抑制剂 如吲哚美辛、布洛芬及阿司匹林，可改善临床症状，纠正高肾素血症和高醛固酮血症。	"（Bartter综合征，""药物治疗""，前列腺素合成酶抑制剂），（Bartter综合征，“药物治疗”，吲哚美辛），（Bartter综合征，“药物治疗”，布洛芬），（Bartter综合征，“药物治疗”，阿司匹林）"
【病因和发病机制】 （一）病因 各种病原微生物即为尿感的病因，大肠杆菌占75%～90%，其次为肺炎克雷伯杆菌、变形杆菌、产气杆菌和产碱杆菌，近年来革兰阳性球菌的比例升高，如肠链球菌和葡萄球菌。有器械操作诱发尿感的细菌可为肠道细菌和绿脓杆菌。	"（尿感，""病因""，肠道细菌），（尿感，“病因”，绿脓杆菌），（尿感，“病因”，各种病原微生物），（尿感，“病因”，肺炎克雷伯杆菌），（尿感，“病因”，变形杆菌），（尿感，“病因”，大肠杆菌），（尿感，“病因”，产气杆菌），（尿感，“病因”，产碱杆菌），（尿感，“病因”，革兰阳性球菌），（尿感，“病因”，肠链球菌），（尿感，“病因”，葡萄球菌）"
病毒性心肌炎(viral myocarditis)是由病毒感染引起的心肌间质炎症细胞浸润和邻近的心肌细胞坏死、变性,有时病变也可累及心包或心内膜。血清乳酸脱氢酶(SLDH)同工酶增高在心肌炎早期诊断有提示意义。	"（病毒性心肌炎，""病因""，病毒感染）"
前置胎盘@病情稳定：早产 – 联合 –   保胎药 针对经选择患者组全部患者的治疗推荐 #### 第一选择 [特布他林]:0.25mg，皮下注射，每20分钟至3小时一次 或 [硫酸镁]:初始计量4-6g，静脉推注，然后2-3g/小时，静脉输注 或 [ 吲哚美辛 ]:负荷剂量50-100mg，口服，然后25-50mg，每6小时一次，持续48小时 #### 第二选择 [硝苯地平]:咨询专科医生以指导使用剂量 如果有早产的证据，则考虑使用保胎药。	"（前置胎盘，""药物治疗""，保胎药），（前置胎盘，“药物治疗”，特布他林），（前置胎盘，“药物治疗”，硫酸镁），（前置胎盘，“药物治疗”，吲哚美辛），（前置胎盘，“药物治疗”，硝苯地平）"
Findlay等应用牛肺肺表面活性物质制剂（Survanta）随机对照治疗40例MAS得到显著临床效果。 （六）吸入一氧化氮 由于窒息导致的持续肺血管痉挛，可以发展成持续肺动脉高压症，表现为机械通气依赖＞60%氧供 ，动脉导管和卵圆孔出现右向左分流、三尖瓣反流等，可以经床旁彩超测定出。	"（MAS，""药物治疗""，吸入一氧化氮）"
疟疾感染@[ HIV血清转换 ](/topics/zh-cn/555) ### 阿米巴肝脓肿 体征/症状 检查 体征/症状 不到50%的人有细菌性痢疾史。疟疾感染@常伴有触痛性肝肿大和右侧胸腔积液。	"（阿米巴肝脓肿，""病因""，细菌性痢疾史）"
②假膜性小肠结肠炎：由难辨梭状芽胞杆菌引起。亦见于外科手术后，或患有肠梗阻、肠套叠、巨结肠等病的体弱患者。	"（假膜性小肠结肠炎，""病因""，难辨梭状芽胞杆菌）"
【病因】 （一）日光照射不足 1，25（OH）2维生素D3可由皮肤经日照产生，如日照不足，尤其在冬季，需定期通过膳食补充。 （四）钙、磷、维生素D需要量增多 早产儿因生长速度快和体内储钙不足而易患佝偻病；婴儿生长发育快，对维生素D和钙的需要量增多，故易引起佝偻病；2岁后因生长速度减慢，且户外活动增多，佝偻病的发病率逐渐减少。	"（佝偻病，""病因""，日光照射不足），（佝偻病，“病因”，钙、磷、维生素D需要量增多）"
小儿哮喘@其余的免疫抑制剂（皮质类固醇备用剂）已被应用于成人，但尚无儿童试验研究，因此不推荐用于儿童。	"（小儿哮喘，""药物治疗""，皮质类固醇备用剂）"
念珠菌病@ （3）两性霉素B：用于全身性深部念珠菌病。	"（全身性深部念珠菌病，""药物治疗""，两性霉素B）"
【治疗】 阿司匹林每日30~50mg/kg，分2~3次服用，热退后3天逐渐减量，2周左右减至每日3~ 5mg/kg,维持6 ~8周。 【预后】 川崎病为自限性疾病，多数预后良好。	"（川崎病，""药物治疗""，阿司匹林）"
第五章 青紫型先天性心脏病 第一节 法洛四联症 法洛四联症（tetralogy of Fallot，TOF）是最常见的青紫型先天性心脏病，约占青紫型先天性心脏病的70%左右，约占所有先天性心脏病的10%。纠正酸中毒，给予5%碳酸氢钠15～50ml/kg静注，以往常有缺氧发作者，可口服普萘洛尔1～2mg/（kg?d）。	"（法洛四联症，""药物治疗""，5%碳酸氢钠），（法洛四联症，“药物治疗”，普萘洛尔）"
维拉帕米（verapamil）主要用于成人HCM患者。短、长期研究表明口服维拉帕米可改善心脏症状及运动能力，但该药有潜在的致心律失常作用及偶可引起肺水肿及猝死，因而在儿童极少应用。	"（HCM，""药物治疗""，维拉帕米）"
第二十节 新生儿硬肿症 新生儿硬肿症（scleredema of newborn）为一综合征，主要由寒冷损伤引起，故又称寒冷损伤综合征（cold injury syndrome），简称新生儿冷伤。 【临床表现】 （一）病史 多发生在寒冷季节；生后一周内发病者更常见；有早产、窒息、产伤、感染、热量供给不足等病史。	"（新生儿硬肿症，""病因""，窒息），（新生儿硬肿症，“病因”，产伤），（新生儿硬肿症，“病因”，感染）"
室上性心动过速@在无旁道前传的患儿，地高辛或普萘洛尔是主要的治疗手段。 室上性心动过速@ 心脏正常的患儿如因长期心动过速而发生心力衰竭，心律转为窦性后心功能通常恢复正常，但这一过程可能需几天至几周。	"（室上性心动过速，""药物治疗""，地高辛），（室上性心动过速，“药物治疗”，普萘洛尔）"
【诊断】 支气管肺炎的诊断比较简单,一般有发热、咳嗽、呼吸急促的症状，肺部听诊闻及中、细湿啰音和 (或)胸部影像学有肺炎的改变均可诊断为支气管肺炎。②金黄色葡萄球菌：甲氧西林敏感者首选苯唑西林钠或氯唑西林, 耐药者选用万古霉素或联用利福平。	"（支气管肺炎，""药物治疗""，万古霉素），（支气管肺炎，“药物治疗”，苯唑西林钠），（支气管肺炎，“药物治疗”，氯唑西林），（支气管肺炎，“药物治疗”，利福平），（支气管肺炎，“临床表现”，发热），（支气管肺炎，“临床表现”，咳嗽），（支气管肺炎，“临床表现”，呼吸急促）"
百日咳@对于有明显禁忌证或不能耐受大环内酯类药物的患儿，推荐使用甲氧嘧啶/磺胺甲基异恶唑。	"（百日咳，""药物治疗""，大环内酯类）"
（一）早期处理 小面积烧烫伤，治疗重点在创面本身。处理时应注意保护创面，保持呼吸道通畅，并迅速建立静脉输液通道，使用镇静和止痛药物。	"（烧烫伤，""药物治疗""，镇静和止痛药物）"
普通感冒@### 其他辅助疗法 单试验报告显示藿香正气滴丸 和非洲天竺葵 在治疗常见的感冒症状方面有效。 普通感冒@### 疫苗 由于此病的病原体数量众多且分离困难，目前尚无疫苗开发出来。	"（普通感冒，""药物治疗""，非洲天竺葵）"
肾小球肾炎@根据肾小球肾炎的病因选择皮质类固醇。	"（肾小球肾炎，""药物治疗""，皮质类固醇）"
真菌性脑膜炎@在特定环境中的其他免疫抑制患者中，伊曲康唑预防治疗可能也适用。	"（真菌性脑膜炎，""药物治疗""，伊曲康唑）"
慢性胰腺炎@限制普瑞巴林应用的原因主要包括以下三点：与安慰剂相比，其疼痛缓解作用仅增加12%；尚不知道加巴喷丁类药物缓解疼痛的时间能否超过3周；约30%的患者会出现中枢神经系统（CNS）不良反应（包括宿醉感、头晕等）。	"（慢性胰腺炎，""药物治疗""，普瑞巴林）"
成人哮喘@尽管先前担心流感疫苗可能会引起哮喘急性发作，但目前的证据表明这种风险很低。	"（哮喘，""药物治疗""，流感疫苗）"
皮肤鳞状细胞癌@影响美观部位，直径大于2cm – 附加 –   化疗 针对经选择患者组部分患者的治疗推荐 #### 第一选择 [ 卡培他滨 ](/druglink?dd=MARTINDALE) open_in_new 和 [ 干扰素α-2b ](/druglink?dd=MARTINDALE) open_in_new 或 [ 卡培他滨 ](/druglink?dd=MARTINDALE) open_in_new 多系统化疗药物被用于治疗转移性皮肤鳞状细胞癌。	"（皮肤鳞状细胞癌，""药物治疗""，卡培他滨），（皮肤鳞状细胞癌，“药物治疗”，干扰素α-2b），（转移性皮肤鳞状细胞癌，“药物治疗”，多系统化疗药物）"
尘肺@### 急性铍中毒 查看全部   首选 –   皮质类固醇疗法 #### 第一选择 [ 泼尼松龙 ](/druglink?dd=MARTINDALE) open_in_new : 最初剂量 40-70 mg，口服，每日一次，根据反应逐渐减少剂量 在美国较为罕见。	"（急性铍中毒，""药物治疗""，皮质类固醇）"
慢性阻塞性肺疾病@治疗方法包括支气管舒张剂、吸入性皮质类固醇和全身性皮质类固醇。	"（慢性阻塞性肺疾病，""药物治疗""，支气管舒张剂），（慢性阻塞性肺疾病，“药物治疗”，吸入性皮质类固醇），（慢性阻塞性肺疾病，“药物治疗”，全身性皮质类固醇）"
急性胰腺炎@附加 –   镁替代疗法 针对经选择患者组部分患者的治疗推荐 #### 第一选择 [ 硫酸镁 ](/druglink?dd=MARTINDALE) open_in_new : 第一日 1~2g，静脉注射，每 6 小时一次，随后每日 60 mg/kg，静脉注射，或参阅当地专科医生治疗方案，以寻求定量配药指导 如果确定水平低（通常可见于嗜酒患者），应同时补充镁。	"（急性胰腺炎，""药物治疗""，硫酸镁）"
【治疗】 （一）停用引起肾损害的药物 一旦疑诊药物性肾损害，应立即减量甚至停药，患儿肾功能常可迅速恢复，尿改变逐渐消失。 （五）肾小管上皮细胞保护及促进细胞再生药物 可有虫草制剂、大剂量维生素E（100～200mg/次，3次/日）、促肝细胞生长因子及表皮生长因子等。	"（药物性肾损害，""药物治疗""，虫草制剂），（药物性肾损害，“药物治疗”，大剂量维生素E），（药物性肾损害，“药物治疗”，促肝细胞生长因子），（药物性肾损害，“药物治疗”，表皮生长因子）"
肠黏膜缺氧缺血凡导致缺氧缺血的疾病,如围生期窒息、严重呼吸暂停、严重心肺疾病、休克、双胎输血综合征、红细胞增多症、母亲孕期滥用可卡因等,可能导致肠壁缺氧缺血引起肠黏膜损伤。	"（肠黏膜缺氧缺血，""病因""，母亲孕期滥用可卡因）"
白喉@呼吸道白喉患者需要住院治疗、密切监测、及时给予白喉抗毒素、适当的抗生素治疗和支持治疗。白喉@心电图监测、血氧饱和度监测和细致的气道管理也很重要。	"（呼吸道白喉，""药物治疗""，白喉抗毒素），（呼吸道白喉，“药物治疗”，抗生素）"
胃炎@化脓性胃炎是一种罕见却威胁生命的胃黏膜下和肌层的感染，见于虚弱的患者。 胃炎@根据当前指南，应视情况使用血管加压药。	"（化脓性胃炎，""药物治疗""，血管加压药）"
（五）其他 脐动脉或静脉插管、换血疗法、红细胞增多症、动脉导管开放、低体温等情况时，NEC发生率较高。	"（NEC，""病因""，脐动脉或静脉插管），（NEC，“病因”，换血疗法），（NEC，“病因”，红细胞增多症），（NEC，“病因”，动脉导管开放），（NEC，“病因”，低体温）"
脑炎@ * 人类疱疹病毒 6：免疫功能受损的患者应使用更昔洛韦或膦甲酸。	"（脑炎，""药物治疗""，更昔洛韦），（脑炎，“药物治疗”，膦甲酸）"
细菌性脑膜炎@ _表皮葡萄球菌_ (持续治疗时间取决于CSF的微生物学变化以及患者潜在的疾病） * 万古霉素 _绿脓杆菌_ （疗程21天） * 头孢他啶和庆大霉素。细菌性脑膜炎@ _肠球菌_ 类（疗程21天） * 氨苄西林和庆大霉素。	"（细菌性脑膜炎，""药物治疗""，头孢他啶），（细菌性脑膜炎，“药物治疗”，庆大霉素），（细菌性脑膜炎，“药物治疗”，万古霉素），（细菌性脑膜炎，“药物治疗”，氨苄西林）"
食物中毒@产肠毒素性大肠杆菌 (ETEC) 感染（旅行者腹泻）大部分具有自限性，但也可经验性应用诸如氟喹诺酮类抗生素。	"（食物中毒，""药物治疗""，氟喹诺酮类抗生素）"
肝硬化@ * 药物和毒物：胺碘酮、甲氨蝶呤。	"（肝硬化，""病因""，药物和毒物），（肝硬化，“病因”，胺碘酮），（肝硬化，“病因”，甲氨蝶呤）"
急性髓性白血病@### 米哚妥林 (midostaurin) 米哚妥林是一种口服多靶点激酶抑制剂。	"（急性髓性白血病，""药物治疗""，米哚妥林）"
H2受体拮抗剂治疗功能性消化不良的报道很多，药物的疗效在统计学上显著优于安慰剂。 质子泵抑制剂奥美拉唑，可抑制壁细胞H+-K+-ATP酶，抑制酸分泌作用强，持续时间长，适用于H2受体拮抗剂治疗无效的患者。	"（功能性消化不良，""药物治疗""，奥美拉唑）"
第三节 室间隔缺损 室间隔缺损（ventricular septal defect，VSD）是最常见的先天性心血管畸形，可占先心病人的20%。 有中至大型左向右分流，产生心力衰竭的婴儿，当可能出现缺损部分或完全自然关闭时，也可最初以药物治疗：①利尿剂降低心脏负荷和体循环静脉的充血状况。	"（室间隔缺损，""药物治疗""，利尿剂）"
稳定型缺血性心脏疾病@ * 所有年龄超过 21 岁、LDL 大于或等于 190 的患者都应当接受高强度他汀类药物治疗。	"（稳定型缺血性心脏疾病，""药物治疗""，高强度他汀类药物治疗）"
第四节 血吸虫病 血吸虫病（schistosomiasis）是血吸虫寄生人体所致的疾病。 当人、畜接触疫水时，尾蚴很快（短至2～10秒钟）从皮肤或黏膜钻入体内，脱落尾部变为童虫。	"（血吸虫病，""病因""，当人、畜接触疫水时），（血吸虫病，“病因”，血吸虫寄生人体所致）"
1.地西泮（diazepam) 具有较强的镇静、抗惊厥、肌肉松弛作用，对胎儿及新生儿的影响较小。用法：2.5～5mg口服，3次/日或睡前服用；10mg肌内注射或静脉缓慢推入（>2分钟）可用于预防子痫发作。	"（子痫，""药物治疗""，地西泮），（惊厥，“药物治疗”，地西泮）"
多发性骨髓瘤@ 添加沙利度胺 (MPT) 诱导了 76% 的应答率，有利于改善无事件生存期，其为目前的新治疗标准。	"（多发性骨髓瘤，""药物治疗""，沙利度胺）"
稳定型缺血性心脏疾病@使用β-受体阻滞剂的禁忌证包括严重的心动过缓、高度房室传导阻滞、病窦综合征和不稳定的左心室衰竭。	"（高度房室传导阻滞，""药物治疗""，β-受体阻滞剂），（病窦综合征，“药物治疗”，β-受体阻滞剂）"
（2）自身免疫：环境因素有病毒感染：Coxsackie B组病毒、EB病毒及腮腺炎病毒等；牛乳蛋白：过早、过多地摄入牛乳制品，其中酪蛋白作为抗原，触发糖尿病发生。	"（糖尿病，""病因""，Coxsackie B组病毒），（糖尿病，“病因”，EB病毒），（糖尿病，“病因”，腮腺炎病毒）"
早产@确诊为未足月胎膜早破 (PPROM)后，应连续10天使用抗生素。早产@一旦胎膜破裂，早产几乎不可避免，应在产前使用皮质类固醇，这对新生儿是有利的。	"（未足月胎膜早破，""药物治疗""，皮质类固醇），（未足月胎膜早破，“药物治疗”，抗生素）"
子宫内膜癌@药物治疗包括阴道局部用雌激素及经皮雄激素。	"（子宫内膜癌，""药物治疗""，雌激素），（子宫内膜癌，“药物治疗”，经皮雄激素）"
B族链球菌感染@其他致病微生物包括A族链球菌、金黄色葡萄球菌 、肺炎链球菌和流感嗜血杆菌。	"（B族链球菌感染，""病因""，A族链球菌），（B族链球菌感染，“病因”，金黄色葡萄球菌），（B族链球菌感染，“病因”，肺炎链球菌），（B族链球菌感染，“病因”，流感嗜血杆菌）"
儿童偏头痛@迄今发表的试验（虽然是在较小的患者群体）似乎支持使用鼻用舒马曲坦，并且在英国已批准 12 岁及以上儿童使用。	"（儿童偏头痛，""药物治疗""，鼻用舒马曲坦）"
2.吸收不良 慢性胰腺炎时吸收不良常见，但儿童中的发生率尚不清楚。治疗可用胰酶制剂，需摄入已补充维生素的平衡饮食。	"（慢性胰腺炎，""药物治疗""，胰酶制剂）"
【治疗】 刺激迷走神经，如在年长儿将脸浸于冰水，或在婴儿将冰袋置于脸上可终止发作。此外，还可应用抗心律失常药物如奎尼丁、普鲁卡因胺及普萘洛尔。	"（刺激迷走神经，""药物治疗""，奎尼丁），（刺激迷走神经，“药物治疗”，普鲁卡因胺），（刺激迷走神经，“药物治疗”，普萘洛尔）"
B族链球菌感染@脓毒症 * 一线疗法：青霉素或氨苄西林。B族链球菌感染@ * 青霉素过敏患者：二代或三代头孢菌素（可能适用，具体取决于过敏反应类型）或者万古霉素。	"（脓毒症，""药物治疗""，二代或三代头孢菌素），（脓毒症，“药物治疗”，万古霉素），（脓毒症，“药物治疗”，青霉素），（脓毒症，“药物治疗”，氨苄西林）"
第六节 脱屑性间质性肺炎 脱屑性间质性肺炎（desquamative interstitial pneumonia）病因不明，可能与腺病毒感染、先天性风疹感染、吸烟、有机尘吸入、应用呋喃旦啶等药物有关。多数先有上呼吸道感染症状，起病缓慢。	"（脱屑性间质性肺炎，""病因""，腺病毒感染），（脱屑性间质性肺炎，“病因”，先天性风疹感染），（脱屑性间质性肺炎，“病因”，吸烟），（脱屑性间质性肺炎，“病因”，有机尘吸入），（脱屑性间质性肺炎，“病因”，应用呋喃旦啶等药物）"
营养性巨幼细胞性贫血（nutritional megaloblastic anemia)是由于维生素B12和（或）叶酸缺乏所致的一种大细胞性贫血。因使用抗叶酸代谢药物而致病者，可用亚叶酸钙（calc leucovorin)治疗。	"（营养性巨幼细胞性贫血，""药物治疗""，亚叶酸钙），（营养性巨幼细胞性贫血，“病因”，维生素B12和（或）叶酸缺乏）"
【治疗】 急性胃炎去除病因，积极治疗原发病，避免服用一切刺激性食物和药物，及时纠正水、电解 质紊乱。静脉滴注抑酸剂，口服胃黏膜保护剂，可用局部黏膜止血的方法。	"（急性胃炎，""药物治疗""，静脉滴注抑酸剂），（急性胃炎，“药物治疗”，口服胃黏膜保护剂）"
肝硬化@现在已有直接作用的口服抗病毒药物，认为这些药物是丙型肝炎的一线治疗选择。	"（丙型肝炎，""药物治疗""，口服抗病毒药物）"
下消化道出血常见原因：坏死性小肠结肠炎、肠重复畸形、肠套叠以及先天性巨结肠。下消化道：细菌性肠炎、炎症性肠道疾病、息肉及痔。	"（下消化道出血，""病因""，肠重复畸形、），（下消化道出血，“病因”，坏死性小肠结肠炎），（下消化道出血，“病因”，先天性巨结肠）"
【病因】 新生儿低血糖的病因是多方面的，主要包括以下几方面（表5-8）： （一）糖原和脂肪贮存不足 胎儿肝糖原的贮备主要发生在胎龄最后的4～8周，胎儿棕色脂肪的分化从胎龄26～30周开始，一直延续至生后2～3周。 （三）高胰岛素血症 暂时性高胰岛素血症常见于母亲患糖尿病的婴儿。	"（新生儿低血糖，""病因""，高胰岛素血症），（新生儿低血糖，“病因”，糖原和脂肪贮存不足）"
军团菌肺炎（legionaires disease）是一种严重的多系统损害性疾病，主要表现为发热和呼吸道症状。可加用利福平。	"（军团菌肺炎，""药物治疗""，利福平），（军团菌肺炎，“临床表现”，发热），（军团菌肺炎，“临床表现”，呼吸道症状）"
若患者感染水痘或流行性感冒，阿司匹林必须暂时停用以防止出现Reye综合征。在此期间双嘧达莫可替代应用。	"（水痘，""药物治疗""，双嘧达莫），（流行性感冒，“药物治疗”，双嘧达莫）"
对于表现为肾病综合征或肾炎综合征的药物性肾损害也可酌情使用肾上腺皮质激素。	"（药物性肾损害，""药物治疗""，肾上腺皮质激素）"
脑炎@艾滋病毒可能会导致急性脑病，同时伴有血清转换。	"（急性脑病，""病因""，艾滋病毒）"
肝癌@其他引起肝硬化演变为肝癌的危险因素包括黄曲霉毒素、遗传性血色病、α1 抗胰蛋白酶缺陷、原发性胆汁性肝硬化、原发性硬化性胆管炎、迟发性皮肤卟啉病、钍造影剂、吸烟、口服避孕药和雄激素类固醇，都还未完全清楚。 肝癌@## 病理生理学 慢性炎症和肝硬化在肝细胞癌形成中起重要作用。	"（肝癌，""病因""，慢性炎症），（肝硬化，“病因”，黄曲霉毒素），（肝硬化，“病因”，钍造影剂），（肝硬化，“病因”，吸烟），（肝硬化，“病因”，口服避孕药），（肝硬化，“病因”，雄激素类固醇）"
早产@ * 抗生素治疗：进行异常阴道菌群的筛查可以发现风险增高的女性，尤其是那些在早孕期发现细菌性阴道病的女性。早产@ * 宫缩抑制剂可能延长妊娠时间从2天到7天不等，推荐短期使用宫缩抑制剂，可以为产前使用皮质类固醇和转入新生儿监护室提供时间。	"（早产，""药物治疗""，抗生素治疗）"
广泛性焦虑障碍@抗精神病药物不应作为GAD的一线治疗使用。	"（GAD，""药物治疗""，抗精神病药物）"
（二）糖皮质激素 用于系统性硬化症，缓解炎性肌病及肺纤维化，但不能阻止本病的进展。 （四）青霉胺 适用于严重病例，3mg/kg，2个月后每月增加2～3mg/kg，最后达每日10～15mg/kg，一般剂量250～500mg/d。	"（系统性硬化症，""药物治疗""，青霉胺）"
广泛性焦虑障碍@或 [ 帕罗西汀 ](/druglink?dd=MARTINDALE) open_in_new : 起始剂量为每天早晨口服一次10mg/d（速释型），后可每周增加10mg/d，最高剂量为60mg/d。	"（广泛性焦虑障碍，""药物治疗""，帕罗西汀）"
帕金森病@ 认知功能障碍和其他对左旋多巴治疗反应较差的非运动症状是发病前 5 年伤残增加的主要决定因素。	"（帕金森病，""药物治疗""，左旋多巴）"
急性淋巴细胞白血病@评估干扰素及IL-2在ALL治疗中的作用需要进一步研究。急性淋巴细胞白血病@ 已有研究对抗CD22抗体依帕珠单抗和伊珠单抗在复发ALL的患者中的作用进行了试验。	"（急性淋巴细胞白血病，""药物治疗""，抗CD22抗体依帕珠单抗），（急性淋巴细胞白血病，“药物治疗”，伊珠单抗）"
13.一氧化碳中毒 开窗通风或脱离中毒环境，吸氧，补充大量维生素C。甘露醇0. 5g/kg静注，每天2～4次，胞磷胆碱每次0. 125～0. 25g，静滴。	"（中毒，""药物治疗""，胞磷胆碱）"
类风湿关节炎@在 RA 患者使用生物制剂的综述中，在参加有偿工作方面几乎所有研究均获得阳性结果。	"（类风湿关节炎，""药物治疗""，生物制剂）"
慢性心房颤动@## 病因学 慢性心房颤动与各种心脏疾病和很多非心脏病有关。慢性心房颤动@ 在资源丰富环境中，最常见的相关临床诊断有高血压、冠状动脉疾病 (CAD) 和心肌梗死 (MI)。	"（慢性心房颤动，""病因""，高血压），（慢性心房颤动，“病因”，冠状动脉疾病 (CAD)），（慢性心房颤动，“病因”，心肌梗死 (MI)），（慢性心房颤动，""病因""，心脏疾病）"
消化性溃疡病@_幽门螺杆菌_ 阴性： * 应停用包括阿司匹林在内的NSAID，因其为这些患者最可能的病因。	"（消化性溃疡病，""病因""，NSAID）"
肝硬化@在重度低钠血症患者中，使用伐普坦类治疗可能使血清钠水平增高， 但应用伐普坦类药物并不能减少死亡、肝脏并发症或肾衰竭的发生。	"（重度低钠血症，""药物治疗""，伐普坦），（重度低钠血症，“药物治疗”，伐普坦类药物）"
从那时起，人们开始认识到无论在战争时期或和平时期，各种创伤应激物均可引起创伤后应激障碍（posttraumatic stress disorder）。如果患儿有明显的睡眠问题、注意问题或警觉问题，可给予5-HT再摄取抑制剂治疗这些症状。	"（创伤后应激障碍，""药物治疗""，5-HT再摄取抑制剂）"
HIV 感染@## 预后 ### 大多数感染 HIV 的患者由于存在有效的免疫应答，能够在数年时间内调控病毒复制；然而，在目前的强效联合抗逆转录病毒治疗 (ART) 时代，建议对所有感染 HIV 的人启动 ART，而不是对未行治疗的患者通过连续血液检测和临床评估进行监测。	"（HIV 感染，""药物治疗""，抗逆转录病毒治疗）"
多发性硬化症@使用干扰素、芬戈莫德和那他珠单抗的患者应当每 3 至 6 个月进行一次全血细胞计数和肝功能检测 (LFT)。多发性硬化症@使用那他珠单抗的患者还应当在基线时接受 John Cunningham 病毒抗体滴度检测，对于检测结果为阴性的患者，每 3 到 6 个月检测一次，以评估可能的转阳情况。	"（多发性硬化症，""药物治疗""，那他珠单抗），（多发性硬化症，“药物治疗”，芬戈莫德），（多发性硬化症，“药物治疗”，干扰素）"
转移性乳腺癌@因转移性疾病而接受双膦酸盐或德尼单抗治疗的患者也应补充钙剂和维生素 D（例如麦角钙化醇或胆骨化醇）。	"（转移性乳腺癌，""药物治疗""，维生素 D），（转移性乳腺癌，“药物治疗”，麦角钙化醇），（转移性乳腺癌，“药物治疗”，胆骨化醇）"
儿童偏头痛@使用抗胆碱能药也有副作用（例如便秘、尿潴留、视力模糊、心动过速），而治疗前咨询应包括这些副作用的讨论。	"（儿童偏头痛，""药物治疗""，抗胆碱能药）"
心肌病@ 5.其他 治疗扩张性心肌病因心腔扩大，血流淤滞，有可能发生血栓形成。心肌病@因而这些患儿应考虑应用华法林等类抗凝剂。	"（心肌病，""药物治疗""，华法林等类抗凝剂），（心肌病，“临床表现”，心腔扩大），（心肌病，“临床表现”，血流淤滞），（心肌病，“临床表现”，发生血栓形成）"
【治疗】 对HUS的治疗强调加强支持、早期透析和积极对症处理的原则。对有血小板聚集者，可用PGI2静滴，其机制可能为抑制肾小球内血栓形成，利于肾功能恢复。	"（HUS，""药物治疗""，PGI2静滴）"
普通感冒@### 针灸和艾灸 在建议使用相关理疗（例如针灸和艾灸）治疗普通感冒症状前，需要进行更多的研究。 普通感冒@### 其他辅助疗法 单试验报告显示藿香正气滴丸 和非洲天竺葵 在治疗常见的感冒症状方面有效。	"（普通感冒，""药物治疗""，藿香正气滴丸），（普通感冒，“药物治疗”，非洲天竺葵）"
