text	label
肾前性 任何原因引起有效循环血容量降低，使肾血流量不足、肾小球滤过率（GFR)显著降低所致。 常见的原因包括呕吐、腹泻和胃肠减压等胃肠道液体大量丢失、大面积烧伤、手术或创伤出血等 引起的绝对血容量不足;脓毒症、休克、低蛋白血症、严重心律失常、心包填塞和心力衰竭等引起的相对血容量不足。	（肾前性，病因，呕吐），（肾前性,病因,腹泻），（肾前性,病因,胃肠减压），（肾前性,病因,胃肠道液体大量丢失），（肾前性,病因,大面积烧伤），（肾前性,病因,手术或创伤出血），（肾前性,病因,绝对血容量不足）
磨牙症@成人 – 附加 –   温和的止痛药 针对经选择患者组部分患者的治疗推荐 #### 第一选择 [ 对乙酰氨基酚 ](/druglink?dd=MARTINDALE) open_in_new : 需要时每次口服 500-1000 mg，每 4-6 小时一次，最多 4000 mg/日 或 [ 布洛芬 ](/druglink?dd=MARTINDALE) open_in_new : 需要时每次口服 300-400 mg，每 6-8 小时 1 次，最多 2400 mg/日 对于有显著的颌肌疼痛，且对其他治疗没有反应的患者，可使用短期温和的止痛药以缓解疼痛。	（磨牙症，药物治疗，温和的止痛药），（磨牙症,药物治疗,对乙酰氨基酚），（磨牙症,药物治疗,布洛芬）
阿尔茨海默病@可能的原因为β- 淀粉样蛋白诱发脑细胞损伤，包括细胞内钙沉积、氧自由基和一氧化氮产生以及炎性病变。	（阿尔茨海默病，病因，细胞内钙沉积），（阿尔茨海默病,病因,炎性病变）
溶血性贫血@自身免疫性溶血性贫血 (AIHA) – 联合 –   皮质类固醇 针对经选择患者组全部患者的治疗推荐 #### 第一选择 [ 泼尼松龙 ](/druglink?dd=MARTINDALE) open_in_new : 1 mg/kg/天，口服，直至见效，随后 1-2 个月缓慢减少剂量 或 [ 地塞米松 ](/druglink?dd=MARTINDALE) open_in_new : 40 mg，口服，每天一次，连服 4 天，每月重复一次，持续 6 个月 使用皮质类固醇的目的是减少抗体生成。	（自身免疫性溶血性贫血，药物治疗，皮质类固醇），（自身免疫性溶血性贫血,药物治疗,泼尼松龙），（自身免疫性溶血性贫血,药物治疗,地塞米松）
DiGeorge综合征是以先天性甲状旁腺功能减退和胸腺发育不良所致的细胞免疫缺陷为特征的一类染色体微缺失综合征。多重连接探针扩增 (MLPA)和微阵列比较基因组杂交技术（aCGH)也是常用检测手段。	（DiGeorge综合征，病因，细胞免疫缺陷）
急性膀胱炎@## 病因学 最常见的病原体是 _大肠杆菌_ ，见于约 80% 的病例。急性膀胱炎@ 其他相对少见的病原体包括 _腐生葡萄球菌_ 、 _肺炎克雷伯菌_ 、 _变形杆菌_ 和其他细菌，如： _假单胞杆菌_ 、 _肠球菌_ 、 _肠杆菌_ 和 B 型链球菌。	（急性膀胱炎，病因，腐生葡萄球菌），（急性膀胱炎,病因,肺炎克雷伯菌），（急性膀胱炎,病因,变形杆菌），（急性膀胱炎,病因,假单胞杆菌），（急性膀胱炎,病因,肠球菌），（急性膀胱炎,病因,B 型链球菌），（急性膀胱炎,病因,大肠杆菌）
乳腺原位癌@ 对于 60 岁以下的绝经后女性和血栓栓塞风险增加的女性，认为芳香化酶抑制剂（例如阿那曲唑）是一线治疗。 乳腺原位癌@### 小叶原位癌 治疗包括观察和咨询，联合或不联合长期选择性雌激素受体调节剂或双侧预防性（预防性）乳房切除术。	（乳腺原位癌，药物治疗，雌激素受体调节剂）
癫痫持续状态@地西泮直肠给药能快速干预长时间癫痫发作（5-10 分钟）或期间无意识恢复的反复癫痫发作。	（癫痫持续状态，药物治疗，地西泮），（癫痫持续状态,临床表现,长时间癫痫发作（5-10 分钟））
Findlay等应用牛肺肺表面活性物质制剂（Survanta）随机对照治疗40例MAS得到显著临床效果。 （六）吸入一氧化氮 由于窒息导致的持续肺血管痉挛，可以发展成持续肺动脉高压症，表现为机械通气依赖＞60%氧供 ，动脉导管和卵圆孔出现右向左分流、三尖瓣反流等，可以经床旁彩超测定出。	（MAS，药物治疗，吸入一氧化氮）
转移性乳腺癌@HER2-阳性：绝经前 – 第二 –   曲妥珠单抗emtansine #### 第一选择 [ 曲妥珠单抗emtansine ](/druglink?dd=MARTINDALE) open_in_new : 参考当地专科医生治疗方案作为剂量指导 曲妥珠单抗 emtansine 是一种结合了曲妥珠单抗 HER2 靶向抗肿瘤特性与微管抑制剂 DM1（一种美登素衍生物）细胞毒性的人表皮生长因子受体-2 (HER2) 抗体的偶联药物。	（转移性乳腺癌，药物治疗，曲妥珠单抗emtansine）
肠梗阻@某些药剂（如阿片类药物、抗胆碱能类药物）会使胃肠动力减少，可引发肠梗阻，因此应停用或减少使用这些药物。 肠梗阻@电解质失调可能与肠梗阻有关，尤其是高镁血症。	（肠梗阻，药物治疗，阿片类药物），（肠梗阻,药物治疗,抗胆碱能类药物）
绝大多数先天性脑积水系因脑脊液循环阻塞所致的非交通性脑积水。	（非交通性脑积水，病因，脑脊液循环阻塞）
急性淋巴细胞白血病@ 预防性抗真菌药物（例如：氟康唑、伊曲康唑或泊沙康唑）可联合使用治疗单纯疱疹病毒和水痘带状疱疹病毒的预防性抗病毒药物（例如：阿昔洛韦）。急性淋巴细胞白血病@化疗药物包括替尼泊苷、依托泊苷、安吖啶、米托蒽醌、伊达比星、HDAC（大剂量阿糖胞苷）或中大剂量甲氨蝶呤（HDM）。	（急性淋巴细胞白血病，药物治疗，HDAC）
ST段抬高型心肌梗死@支持治疗措施与90 min内进行PCI的患者相同 ### 持续药物治疗 血管紧张素转换酶抑制剂应尽早使用（例如：当患者血流动力学稳定时，最好从住院第一天开始使用），有助于改善心室重构，特别是对于大面积前壁心肌梗死患者。 ST段抬高型心肌梗死@应当继续他汀类药物和抗血小板治疗。	（心肌梗死，药物治疗，他汀类药物）
【病因】 癫痫的病因复杂多样，构成癫痫发作的因素包括遗传因素、脑内致痫性损伤因素以及诱发性因素等，不同的年龄往往有不同的病因范围。原发性癫痫可表现为全身性发作或部分性发作，但全身性癫痫的遗传性因素高于部分性癫痫。	（癫痫，病因，遗传因素），（癫痫,病因,脑内致痫性损伤因素），（癫痫,病因,诱发性因素）
肥厚型心肌病@胺碘酮是最有效的预防房颤复发的药物。	（房颤，药物治疗，胺碘酮），（肥厚型心肌病,药物治疗,胺碘酮）
凡符合HLH的临床诊断标准，或髙度怀疑HLH而未完全达到诊断标准且病情进展迅速者，应立即开始治疗。 维持治疗:DEX，每2周1次,静脉滴注或口服,10mg/(m2 ? d) x3天;VP-16针剂，每2周1 次,每次150mg/m2 ； CsA，继续口服至40周,血药浓度应维持在200μg/L左右。	（HLH，药物治疗，DEX），（HLH,药物治疗,VP-16），（HLH,药物治疗,CsA）
【病因和发病机制】 （一）病因 各种病原微生物即为尿感的病因，大肠杆菌占75%～90%，其次为肺炎克雷伯杆菌、变形杆菌、产气杆菌和产碱杆菌，近年来革兰阳性球菌的比例升高，如肠链球菌和葡萄球菌。有器械操作诱发尿感的细菌可为肠道细菌和绿脓杆菌。	（尿感，病因，肠道细菌），（尿感,病因,绿脓杆菌），（尿感,病因,各种病原微生物），（尿感,病因,肺炎克雷伯杆菌），（尿感,病因,变形杆菌），（尿感,病因,大肠杆菌），（尿感,病因,产气杆菌），（尿感,病因,产碱杆菌），（尿感,病因,革兰阳性球菌），（尿感,病因,肠链球菌），（尿感,病因,葡萄球菌）
疟疾感染@[ HIV血清转换 ](/topics/zh-cn/555) ### 阿米巴肝脓肿 体征/症状 检查 体征/症状 不到50%的人有细菌性痢疾史。疟疾感染@常伴有触痛性肝肿大和右侧胸腔积液。	（阿米巴肝脓肿，病因，细菌性痢疾史）
【病因】 （一）消化系统疾病 各种消化系统疾病都可引起呕吐，主要有消化道先天畸形、梗阻、炎症、感染、出血、功能失调等。 4.消化道梗阻 多数为先天畸形所致。	（呕吐，病因，消化道梗阻），（呕吐,病因,消化系统疾病），（呕吐,病因,消化道先天畸形），（呕吐,病因,梗阻），（呕吐,病因,炎症），（呕吐,病因,感染），（呕吐,病因,出血），（呕吐,病因,各种消化系统疾病）
非ST段抬高型心肌梗死@ 所有患者都应给予P2Y12受体抑制剂和阿司匹林的双重抗血小板治疗。	（非ST段抬高型心肌梗死，药物治疗，阿司匹林）
我国新生儿败血症的病原菌多年来一直以葡萄球菌最多见,其次为大肠埃希菌等革兰氏阴性杆菌。 晚发型:①出生7天后起病;②感染通常发生在出生后，由水平传播如环境因素等引起，病原菌以葡萄球菌、机会致病菌为主;③常有脐炎或肺炎等局灶性感染,死亡率较早发型低。	（新生儿败血症，病因，葡萄球菌），（新生儿败血症,病因,大肠埃希菌），（新生儿败血症,病因,革兰氏阴性杆菌），（晚发型,病因,葡萄球菌），（晚发型,病因,机会致病菌）
溃疡性结肠炎@柳氮磺胺吡啶及美沙拉嗪是一线治疗药物。	（溃疡性结肠炎，药物治疗，柳氮磺胺吡啶），（溃疡性结肠炎,药物治疗,美沙拉嗪）
小儿哮喘@就小儿哮喘预后而言，每天使用吸入性皮质类固醇的效果优于其作为急救药物使用的效果。	（小儿哮喘，药物治疗，吸入性皮质类固醇）
失眠症@密切接触者近期死亡或患病、换新工作或学校或者最后期限即将到来可能会导致失眠症。	（失眠症，病因，换新工作或学校），（失眠症,病因,最后期限即将到来）
（四）高钠血症的治疗 当高钠血症继发于水丢失大于钠丢失的脱水时，可能有严重的水缺失，但快速以水纠正高钠血症会引起脑水肿、抽搐甚至死亡。	（脑水肿，病因，快速以水纠正高钠血症），（抽搐,病因,快速以水纠正高钠血症），（死亡,病因,快速以水纠正高钠血症）
第六节 脱屑性间质性肺炎 脱屑性间质性肺炎（desquamative interstitial pneumonia）病因不明，可能与腺病毒感染、先天性风疹感染、吸烟、有机尘吸入、应用呋喃旦啶等药物有关。肾上腺皮质激素可使临床及X线改变好转。	（脱屑性间质性肺炎，药物治疗，肾上腺皮质激素），（脱屑性间质性肺炎,病因,腺病毒感染），（脱屑性间质性肺炎,病因,先天性风疹感染），（脱屑性间质性肺炎,病因,吸烟），（脱屑性间质性肺炎,病因,有机尘吸入），（脱屑性间质性肺炎,病因,应用呋喃旦啶等药物）
targetUrl=http://cochraneclinicalanswers.com/doi/10.1002/cca.911/full) ## 证据评分 线性生长影响和肾上腺抑制：有高质量的证据表明，吸入性皮质类固醇抑制轻度至中度持续性哮喘和使用高剂量吸入性皮质类固醇的儿童生长。	（轻度至中度持续性哮喘，药物治疗，吸入性皮质类固醇抑制），（轻度至中度持续性哮喘,药物治疗,吸入性皮质类固醇）
（三）混合性高胆红素血症 感染是引起混合性高胆红素血症的重要原因，细菌和病毒都可引起黄疸。治疗主要是积极控制感染，加强支持疗法。	（混合性高胆红素血症，病因，感染），（黄疸,病因,细菌和病毒）
B族链球菌感染@青霉素过敏患者：二代或三代头孢菌素（例如头孢呋辛、头孢噻肟或头孢曲松）可能适用，具体取决于过敏反应类型； 或者万古霉素联用或不联用庆大霉素。	（B族链球菌感染，药物治疗，二代或三代头孢菌素），（B族链球菌感染,药物治疗,头孢呋辛），（B族链球菌感染,药物治疗,头孢噻肟），（B族链球菌感染,药物治疗,头孢曲松），（B族链球菌感染,药物治疗,万古霉素）
早产@硝苯地平（钙离子通道阻滞剂）是常用药物之一。早产@钙通道阻滞剂较其他宫缩抑制剂而言，可更有效地减少妊娠 34 周前的分娩 和新生儿并发症发病率。	（早产，药物治疗，钙通道阻滞剂），（早产,药物治疗,硝苯地平）
（三）抗幽门螺杆菌药物的临床疗效评价 1.单一药物治疗 许多抗生素尽管有较好的抗幽门螺杆菌活性，但却不适合幽门螺杆菌感染的治疗。铋盐、阿莫西林、甲硝唑、他咪唑、呋喃唑酮、呋喃妥因及庆大霉素等对幽门螺杆菌只有部分疗效，对幽门螺杆菌的清除率较高，但根除率不到40%。	（幽门螺杆菌感染，药物治疗，铋盐），（幽门螺杆菌感染,药物治疗,阿莫西林），（幽门螺杆菌感染,药物治疗,甲硝唑），（幽门螺杆菌感染,药物治疗,、他咪唑），（幽门螺杆菌感染,药物治疗,呋喃唑酮），（幽门螺杆菌感染,药物治疗,呋喃妥因），（幽门螺杆菌感染,药物治疗,庆大霉素）
慢性胰腺炎@ * 微量营养元素缺乏：与营养不良相同，造成微量营养元素缺乏的原因包括（由于疼痛）惧怕进食、吸收障碍、因酗酒造成的进食减少以及静息能量消耗增加。	（微量营养元素缺乏，病因，惧怕进食），（微量营养元素缺乏,病因,吸收障碍），（微量营养元素缺乏,病因,静息能量消耗增加），（微量营养元素缺乏,病因,因酗酒造成的进食减少）
惊厥（convulsion)是儿科最常见的急症之一,是由于脑大量神经元一过性同步化放电导致的所涉及随意肌的不可控制的抽搐或者肌张力改变，可以是部分身体（局灶性），也可以是全身性的（全面性）。 (2)颅外（全身性）疾病:包括缺氧缺血性脑损伤、代谢性疾病(水电解质紊乱、肝肾衰竭、Reye综合征、遗传代谢性疾病等）、中毒等。	（惊厥，病因，缺氧缺血性脑损伤），（惊厥,病因,代谢性疾病），（惊厥,病因,中毒），（惊厥,临床表现,抽搐或者肌张力改变）
五、CVS的治疗 因CVS的病因和发病机制尚未完全明确，目前尚无特殊治疗方法证明对CVS绝对有效。5岁或更大儿童推荐用抗抑郁药物如阿米替林。	（CVS，药物治疗，阿米替林）
阻断M1及M2受体，抑酸差，解痉镇痛好，限用于DU及少数有痉挛疼痛的GU患者，消化性溃疡有胃排空不良者不用。 （4）前列腺素E（PGE）：人工合成的类似物有米索前列醇（misoprostol）等。	（消化性溃疡，药物治疗，前列腺素E（PGE））
垂体功能减退@垂体卒中（由腺瘤突发出血或梗死引起）后可能发生急性严重垂体功能减退。垂体功能减退@继发于促肾上腺皮质激素的急性减少时，可能会出现恶心、呕吐、疲乏、力弱、头晕和循环衰竭。	（垂体卒中，临床表现，恶心），（垂体卒中,临床表现,呕吐），（垂体卒中,临床表现,疲乏），（垂体卒中,临床表现,力弱），（垂体卒中,临床表现,头晕），（垂体卒中,临床表现,循环衰竭），（垂体功能减退,临床表现,呕吐），（垂体功能减退,临床表现,力弱），（垂体功能减退,临床表现,循环衰竭），（垂体功能减退,临床表现,恶心），（垂体功能减退,临床表现,疲乏），（垂体功能减退,临床表现,头晕），（垂体卒中,病因,腺瘤突发出血或梗死）
DiGeorge综合征是以先天性甲状旁腺功能减退和胸腺发育不良所致的细胞免疫缺陷为特征的一类染色体微缺失综合征。 【实验室检査】 大部分22q11.2微小缺失可以通过荧光原位杂交（FISH)的手段检测到。	（DiGeorge综合征，病因，细胞免疫缺陷）
脑炎@### 所有患者都应进行的诊查 始终要关注的主要问题就是确定患者是否有腰椎穿刺 (LP) 的指征。脑炎@只要没有禁忌症（占位性病变导致可能出现脑疝，凝血功能障碍或穿刺部位皮肤开放性损伤），通常需要进行腰椎穿刺。	（脑疝，病因，占位性病变），（凝血功能障碍,病因,占位性病变），（皮肤开放性损伤,病因,占位性病变）
溃疡性结肠炎@除了皮质类固醇，大多数治疗急性发作的用药可用于维持缓解和预防复发，这取决于疾病的严重程度和范围。	（溃疡性结肠炎，药物治疗，皮质类固醇）
类癌综合征@依维莫司和舒尼替尼可用于胰腺 NETs。	（胰腺 NETs，药物治疗，依维莫司），（胰腺 NETs,药物治疗,舒尼替尼）
癫痫持续状态@ * 如果 SE 持续发作，可额外给药苯巴比妥，但应注意苯二氮卓类药物和巴比妥类药物会导致剂量依赖性意识抑制和呼吸动力减弱。	（SE，药物治疗，苯巴比妥），（SE,药物治疗,巴比妥类），（SE,药物治疗,苯二氮卓类药物）
慢性腹泻影响叶酸吸收，先天性叶酸代谢障碍（如小肠吸收叶酸缺陷及叶酸转运功能障碍）也可致叶酸缺乏。	（叶酸缺乏，病因，先天性叶酸代谢障碍），（叶酸缺乏,病因,小肠吸收叶酸缺陷），（叶酸缺乏,病因,叶酸转运功能障碍）
第六章 上呼吸道疾病 第一节 先天性喉喘鸣 先天性喉喘鸣（congenital laryngeal stridor），常发生于出生后不久，主要症状为吸气时发生喘鸣。适当补充钙及维生素D。	（先天性喉喘鸣，药物治疗，钙），（先天性喉喘鸣,临床表现,吸气时发生喘鸣）
疟疾感染@[ HIV血清转换 ](/topics/zh-cn/555) ### 阿米巴肝脓肿 体征/症状 检查 体征/症状 不到50%的人有细菌性痢疾史。疟疾感染@并可以检测出阿米巴滋养体，PCR检测敏感。	（阿米巴肝脓肿，病因，细菌性痢疾史）
病毒性脑膜炎@膦甲酸可用于对阿昔洛韦耐药的严重单纯疱疹感染。	（严重单纯疱疹感染，药物治疗，膦甲酸）
【临床表现】 药物性肾损害可表现为各种临床综合征，与药物种类、损害机制、使用时间及机体状况有关。 （五）单纯性血尿和/或蛋白尿 各种肾毒药物如氨基糖苷、头孢菌素、磺胺、NSAID及抗肿瘤药物均可引起。	（单纯性血尿和/或蛋白尿，病因，氨基糖苷），（单纯性血尿和/或蛋白尿,病因,头孢菌素），（单纯性血尿和/或蛋白尿,病因,磺胺），（单纯性血尿和/或蛋白尿,病因,NSAID），（单纯性血尿和/或蛋白尿,病因,抗肿瘤药物）
骨性关节炎@该研究发现，双氯芬酸最有效，但作者指出，所有药物的安全性都应当考虑。	（骨性关节炎，药物治疗，双氯芬酸）
慢性阻塞性肺疾病@减少急性加重：有高质量的证据证实，β2 受体激动剂在减少 12-52 周急性加重方面比安慰剂更有效。	（慢性阻塞性肺疾病，药物治疗，β2 受体激动剂）
非ST段抬高型心肌梗死@ 然而，与氯吡格雷相比，使用这两种 P2Y12 药物时的出血风险也会增高。	（非ST段抬高型心肌梗死，药物治疗，氯吡格雷）
另外，由于感染或其他因素所致的肠黏膜屏障功能障碍，使肠道细菌及内毒素或其他肠毒素透过肠道黏膜导致肠道细菌转移或肠源性毒血症，是引发感染性休克的原因之一。	（肠源性毒血症，病因，肠黏膜屏障功能障碍），（感染性休克,病因,肠道细菌转移）
脑室系统与蛛网膜下腔畅通，由于脑脊液的分泌亢进或吸收障碍引起的脑积水称为交通性脑积水。	（交通性脑积水，病因，脑脊液的分泌亢进），（交通性脑积水,病因,吸收障碍）
小儿哮喘@最近的证据显示，在学龄儿童中，孟鲁斯特作为预防治疗不太可能有益。小儿哮喘@ 在 ICS 基础上加用白三烯受体拮抗剂不会减少口服皮质类固醇紧急治疗、住院治疗或 FEV1。	（小儿哮喘，药物治疗，白三烯受体拮抗剂），（小儿哮喘,药物治疗,皮质类固醇）
（四）小儿一些常见药物中毒的主要处理原则 1.水杨酸盐 以5%碳酸氢钠或1∶5000高锰酸钾溶液洗胃；5%碳酸氢钠6ml/kg及维生素K110mg，每天1次静滴，补液利尿，碱化尿液。严重者可给予透析治疗。	（中毒，药物治疗，碳酸氢钠），（中毒,药物治疗,维生素）
ST段抬高型心肌梗死@如果STEMI需要溶栓治疗，糖蛋白IIb/IIIa受体抑制剂不建议使用。ST段抬高型心肌梗死@ 对于溶栓患者，应当考虑使用低分子肝素，而不是普通肝素。	（STEMI，药物治疗，低分子肝素）
臂丛神经麻痹（brachial plexus palsy)是新生儿周围神经损伤中最常见的一种。由于难产、臀位、或肩娩出困难等因素使臂丛神经过度牵拉受损，足月及大于胎龄儿多见。	（臂丛神经麻痹，病因，难产），（臂丛神经麻痹,病因,臀位），（臂丛神经麻痹,病因,肩娩出困难）
小儿哮喘@常规使用长效β受体激动剂治疗可能诱发快速耐受，且导致患者对后续使用短效β受体激动剂不敏感。	（小儿哮喘，药物治疗，短效β受体激动剂）
消化性溃疡病@_幽门螺杆菌_ 阴性： * 应停用包括阿司匹林在内的NSAID，因其为这些患者最可能的病因。	（消化性溃疡病，病因，NSAID）
（二）病原学 在发达国家，新生儿化脑的主要病原菌仍是B群链球菌（GBS），其次为革兰阴性肠杆菌。院内感染的细菌主要有克雷伯杆菌、沙门杆菌、肠杆菌、绿脓杆菌、黄质菌以及沙雷菌等。	（新生儿化脑，病因，克雷伯杆菌），（新生儿化脑,病因,沙门杆菌），（新生儿化脑,病因,肠杆菌），（新生儿化脑,病因,绿脓杆菌），（新生儿化脑,病因,黄质菌），（新生儿化脑,病因,沙雷菌），（新生儿化脑,病因,B群链球菌），（新生儿化脑,病因,革兰阴性肠杆菌）
（二）蚕豆病 （favism） 本病最初因食用蚕豆、及其制品后发生急性溶血性贫血、黄疸而得名，多见于我国南方以及地中海沿岸国家的某些人群。重症者可在短期内出现溶血危象，血红蛋白可下降60%～70%，常有畏寒、发热、恶心、呕吐、腹痛和背痛等，同时出现血红蛋白尿，尿呈酱油色、浓茶色或暗红色。	（蚕豆病，临床表现，畏寒），（蚕豆病,临床表现,发热），（蚕豆病,临床表现,恶心），（蚕豆病,临床表现,呕吐），（蚕豆病,临床表现,腹痛），（蚕豆病,临床表现,背痛），（蚕豆病,临床表现,血红蛋白尿），（蚕豆病,病因,食用蚕豆、及其制品）
消化性溃疡病@在不能接受静脉输注的患者中或在没有这种资源的情况下，可以考虑间歇口服治疗。	（消化性溃疡病，药物治疗，间歇口服治疗）
稳定型缺血性心脏疾病@ 已经证明，在临床心力衰竭患者中，伊伐布雷定能够减少因心力衰竭加重而导致的住院治疗和心血管原因导致的死亡。	（心力衰竭，药物治疗，伊伐布雷）
脑炎@## 治疗步骤 该病为医疗急症；因此，治疗包括：基本急救措施，确保气道通畅、呼吸和循环正常，怀疑病毒性脑炎时，在诊断过程中应根据经验进行抗病毒治疗。脑炎@其他患者，特别是存在并发症的患者（例如，有明显的电解质异常、卒中、颅内压 [ICP] 升高、脑水肿、昏迷、癫痫发作或癫痫持续状态），应收入 ICU，最好是神经重症监护室进行治疗。	（脑炎，临床表现，有明显的电解质异常），（脑炎,临床表现,颅内压 [ICP] 升高），（脑炎,临床表现,昏迷），（脑炎,药物治疗,电解质）
感染性心内膜炎（infective endocarditis，IE ) 80%以上由链球菌和葡萄球菌所致,其他尚有真菌、衣原体、立克次体及病毒等。 其他 血常规可见进行性贫血,多为正细胞性贫血，白细胞数增高，中性粒细胞比例升高，血沉加快,C-反应蛋白阳性,血清球蛋白常增多,免疫球蛋白升高,循环免疫复合物及类风湿因子阳性， 尿常规有红细胞，发热期可出现蛋白尿。	（感染性心内膜炎，临床表现，正细胞性贫血），（感染性心内膜炎,临床表现,白细胞数增高），（感染性心内膜炎,临床表现,中性粒细胞比例升高），（感染性心内膜炎,临床表现,血沉加快），（感染性心内膜炎,临床表现,血清球蛋白常增多），（感染性心内膜炎,临床表现,免疫球蛋白升高），（感染性心内膜炎,临床表现,蛋白尿），（感染性心内膜炎,临床表现,C-反应蛋白阳性），（感染性心内膜炎,病因,链球菌），（感染性心内膜炎,病因,葡萄球菌），（感染性心内膜炎,病因,真菌），（感染性心内膜炎,病因,衣原体），（感染性心内膜炎,病因,立克次体及病毒）
